,uuid,address,courseName
42,360101,東京都北区浮間2-18-7,赤羽ゴルフ倶楽部
43,362501,東京都八王子市大船町620,相武カントリー倶楽部
44,363502,東京都町田市下小山田町1668,東京国際ゴルフ倶楽部
45,366301,東京都八王子市宮下町656,武蔵野ゴルフクラブ
46,220203,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
47,220203&cd=5&hl=ja&ct=clnk&gl=jp,岩手県岩手郡岩手町一方井17-24-1,岩手沼宮内カントリークラブ
48,220202,岩手県紫波郡紫波町土館字馬ノ子1－1,岩手ゴルフ倶楽部
49,331201,群馬県桐生市新里町赤城山字舟原1113,桐生カントリークラブ
50,333303,群馬県藤岡市高山169-1,ツインレイクスカントリー倶楽部
51,332201,群馬県安中市下秋間4385,下秋間カントリークラブ
52,335501,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
53,335501&cd=2&hl=ja&ct=clnk&gl=jp,群馬県太田市北金井町903,鳳凰ゴルフ倶楽部
54,330103,群馬県桐生市新里町高泉531-2,赤城カントリー倶楽部
55,333105,群馬県吾妻郡高山村中山6852-1,高山ゴルフ倶楽部
56,335401,群馬県高崎市中室田町3801,JGMベルエアゴルフクラブ（ベルエアCC）
57,335301,群馬県藤岡市白石2925,藤岡ゴルフクラブ
58,332209,群馬県渋川市横堀1676,白水ゴルフ倶楽部
59,336201,群馬県藤岡市三本木1039,メイレイクヒルズカントリークラブ
60,332206,群馬県佐波郡玉村町大字川井1065-1,新玉村ゴルフ場
61,335305,群馬県吾妻郡長野原町北軽井沢2032－16,プレジデントカントリー倶楽部軽井沢
62,336205,群馬県藤岡市下日野乙239,緑野カントリークラブ
63,335103,群馬県沼田市白沢町上古語父2440,初穂カントリークラブ
64,333501,群馬県富岡市下丹生914,富岡ゴルフ倶楽部
65,330102,群馬県渋川市赤城町南赤城山400,赤城ゴルフ倶楽部
66,335301&cd=2&hl=ja&ct=clnk&gl=jp,群馬県藤岡市白石2925,藤岡ゴルフクラブ
67,331102,群馬県甘楽郡甘楽町天引1955,甘楽カントリークラブ
68,336204,群馬県富岡市妙義町菅原2678,妙義カントリークラブ
69,330503,群馬県甘楽郡甘楽町小幡1535,小幡郷ゴルフ倶楽部
70,336101,群馬県前橋市川原町1-42-4,前橋ゴルフ場
71,334502,群馬県吾妻郡高山村大字中山6860-1,ノーザンカントリークラブ上毛ゴルフ場
72,335302,群馬県吾妻郡嬬恋村大前細原2277,プリンスランドゴルフクラブ
73,654104,奈良県奈良市平清水町85,新奈良ゴルフ倶楽部
74,656301,奈良県宇陀市室生向渕2248,ムロウ３６ゴルフクラブ
75,654108,奈良県吉野郡大淀町大岩66-1,奈良ロイヤルゴルフクラブ
76,657501,奈良県吉野郡大淀町馬佐634,よしのカントリー倶楽部
77,653402,奈良県天理市苣原町福ヶ谷793,天理ゴルフ倶楽部
78,650301,奈良県宇陀市大宇陀区岩清水23,宇陀カントリークラブ
79,657101,奈良県天理市山田町1211,八重桜カントリークラブ
80,650103,奈良県宇陀市大宇陀栗野1035-1,阿騎野ゴルフ倶楽部
81,654107,奈良県奈良市八島町470,奈良万葉カンツリー倶楽部
82,654109,奈良県奈良市忍辱山町1735番地,奈良の杜ゴルフクラブ
83,652201,奈良県五條市木ノ原町963,シプレカントリークラブ
84,656301&cd=4&hl=ja&ct=clnk&gl=jp,奈良県宇陀市室生向渕2248,ムロウ３６ゴルフクラブ
85,654111,奈良県奈良市大柳生町4800,奈良柳生カントリークラブ
86,655501,奈良県生駒郡斑鳩町三井1052,法隆寺カントリー倶楽部
87,657102,奈良県天理市福住町1123,ヤマトカントリークラブ
88,655101,奈良県吉野郡大淀町今木1004-71,花吉野カンツリー倶楽部
89,656101,奈良県山辺郡山添村大字切幡1424,万壽ゴルフクラブ
90,322402,栃木県大田原市大神633,千成ゴルフクラブ
91,325206,栃木県佐野市船越町2854番地,太平洋クラブ佐野ヒルクレストコース
92,322103,栃木県佐野市赤見町5170,佐野ゴルフクラブ
93,321102,栃木県鹿沼市楡木町1475,鹿沼72カントリークラブ
94,642201,兵庫県加古川市志方町野尻808-1,城山ゴルフ倶楽部
95,321302,栃木県鹿沼市下久我1820,鹿沼プレミアゴルフ倶楽部
96,322301,栃木県日光市塩野室町1863,杉ノ郷カントリークラブ
97,320201,栃木県宇都宮市冬室町1039－3,イーストウッドカントリークラブ
98,322202,栃木県塩谷郡高根沢町亀梨630,東雲ゴルフクラブ
99,320104,栃木県矢板市成田1625-1,アローエースゴルフクラブ
100,321204,栃木県芳賀郡茂木町深沢2120,希望丘カントリークラブ
101,322108,栃木県宇都宮市上横倉町1000,サンヒルズカントリークラブ
102,322103&cd=2&hl=ja&ct=clnk&gl=jp,栃木県佐野市赤見町5170,佐野ゴルフクラブ
103,320504,栃木県小山市喜沢1140,小山ゴルフクラブ
104,320307,栃木県宇都宮市横山町1304,JGM宇都宮ゴルフクラブ
105,321102&cd=2&hl=ja&ct=clnk&gl=jp,栃木県鹿沼市楡木町1475,鹿沼72カントリークラブ
106,320103,栃木県足利市田島町字坊之入2127-1,足利城ゴルフ倶楽部
107,320306,栃木県佐野市岩崎町1616,ゴールド佐野カントリークラブ
108,321101,栃木県鹿沼市藤江町1545-2,鹿沼カントリー倶楽部
109,320108,栃木県佐野市飛駒6380,足利カントリークラブ 多幸コース
110,321104,栃木県佐野市岩崎町1975,唐沢ゴルフ倶楽部 三好コース
111,322102,栃木県佐野市船越町3183,皐月ゴルフ倶楽部佐野コース
112,322204,栃木県那須郡那珂川町片平914,ジュンクラシックカントリークラブ
113,323510,栃木県栃木市細堀町376,栃木ヶ丘ゴルフ倶楽部
114,323102,栃木県鹿沼市深程1482,鷹ゴルフ倶楽部
115,323508,栃木県足利市駒場町1234,東松苑ゴルフ倶楽部
116,321101&cd=5&hl=ja&ct=clnk&gl=jp,栃木県鹿沼市藤江町1545-2,鹿沼カントリー倶楽部
117,440501,静岡県富士宮市内野1291-1,小田急西富士ゴルフ倶楽部
118,440105,静岡県三島市南原菅4708,芦の湖カントリークラブ
119,441201,静岡県菊川市富田230,菊川カントリークラブ
120,444202,静岡県御殿場市神山1916,小田原ゴルフ倶楽部　日動御殿場コース
121,441202,静岡県駿東郡小山町新柴504-1,ギャツビイゴルフクラブ
122,440104,静岡県沼津市宮本字元野512,愛鷹シックスハンドレッドクラブ
123,443101,静岡県伊豆の国市長者原1240,大熱海国際ゴルフクラブ 熱海コース
124,445312,静岡県富士宮市野中1127-1,富士宮ゴルフクラブ
125,440103,静岡県駿東郡小山町桑木658,足柄森林カントリー倶楽部
126,443102,静岡県富士市今宮1243,大富士ゴルフクラブ
127,441104,静岡県田方郡函南町桑原高雄山1315－25,凾南ゴルフ倶楽部　箱根コース
128,440202,静岡県伊豆市堀切1004-5,伊豆国際カントリークラブ
129,441102,静岡県袋井市宇刈2505-2,葛城ゴルフ倶楽部
130,440204,静岡県賀茂郡南伊豆町入間2383-1,伊豆下田カントリークラブ
131,440207,静岡県伊東市荻694-1,伊東カントリークラブ
132,442206,静岡県富士市桑崎字境塚1016,十里木カントリークラブ
133,445307,静岡県駿東郡小山町上野1492,富士グリーンヒルゴルフコース
134,445305,静岡県駿東郡小山町大御神894-1,富士小山ゴルフクラブ
135,444101,静岡県伊豆市冷川1521-108,中伊豆グリーンクラブ
136,442102,静岡県伊東市吉田1006,サザンクロスリゾート
137,445201,静岡県駿東郡小山町大御神604-3,東富士カントリークラブ
138,441102&cd=2&hl=ja&ct=clnk&gl=jp,静岡県袋井市宇刈2505-2,葛城ゴルフ倶楽部
139,442301,静岡県裾野市今里1060,裾野カンツリー倶楽部
140,445106,静岡県浜松市天竜区渡ヶ島20-6,浜松カントリークラブ
141,442207,静岡県伊豆市日向965,修善寺カントリークラブ
142,445303,静岡県駿東郡長泉町東野655-1,富士エースゴルフ倶楽部
143,445310,静岡県御殿場市神場1530-2,御殿場東名ゴルフクラブ
144,110510,北海道北見市留辺蘂町花丘175,温根湯国際カントリークラブ
145,112102,北海道恵庭市島松沢55,札幌エルムカントリークラブ
146,111501,北海道北広島市字島松641,札幌リージェントゴルフ倶楽部
147,111105,北海道河東郡上士幌町字上音更西３線,上士幌ゴルフ場
148,112117,北海道千歳市蘭越26,ザ・ノースカントリーゴルフクラブ
149,112204,北海道札幌市南区真駒内280,札幌南ゴルフクラブ駒丘コース（定山渓CC）
150,112102&cd=5&hl=ja&ct=clnk&gl=jp,北海道恵庭市島松沢55,札幌エルムカントリークラブ
151,113506,北海道北見市川東724-1,北見ハーブヒルゴルフクラブ
152,112112,北海道北広島市中の沢450-1,札幌北広島ゴルフ倶楽部
153,116501,北海道上川郡東川町西6号北8線,コート旭川カントリークラブ
154,116201,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
155,110501,北海道勇払郡安平町早来富岡４３８－１,安平ゴルフ倶楽部
156,112106,北海道北広島市輪厚77,札幌ゴルフ倶楽部輪厚コース
157,116201&cd=5&hl=ja&ct=clnk&gl=jp,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
158,110502,北海道茅部郡鹿部町字駒見49-10,大沼国際カントリークラブ
159,116201&cd=2&hl=ja&ct=clnk&gl=jp,北海道苫小牧市字植苗341,苫小牧ゴルフリゾート72 エミナゴルフクラブ
160,112112&cd=2&hl=ja&ct=clnk&gl=jp,北海道北広島市中の沢450-1,札幌北広島ゴルフ倶楽部
161,111501&cd=2&hl=ja&ct=clnk&gl=jp,北海道北広島市字島松641,札幌リージェントゴルフ倶楽部
162,111104,北海道苫小牧市植苗577-1,桂ゴルフ倶楽部
163,111307,北海道千歳市泉郷845-1,グレート札幌カントリー倶楽部
164,110508,北海道河東郡音更町字長流枝１７－１５,帯広白樺カントリークラブ
165,110508&cd=3&hl=ja&ct=clnk&gl=jp,北海道河東郡音更町字長流枝１７－１５,帯広白樺カントリークラブ
166,115506,北海道勇払郡安平町早来新栄671-1,早来カントリー倶楽部(旧：ANAダイヤモンドGC)
167,111306,北海道上川郡鷹栖町15線23号,グレート旭川カントリー倶楽部
168,214101,青森県東津軽郡平内町東田沢10-230,夏泊ゴルフリンクス
169,210104,青森県南津軽郡大鰐町大字島田滝之沢100-9,青森ロイヤルゴルフクラブ
170,970202,鹿児島県指宿市開聞川尻6660,いぶすきゴルフクラブ
171,971301,鹿児島県薩摩川内市樋脇町市比野250番地,グリーンヒルカントリークラブ
172,971401,鹿児島県薩摩川内市祁答院町下手3600,祁答院ゴルフ倶楽部
173,971109,鹿児島県鹿児島市直木町6000番,鹿児島ガーデンゴルフ倶楽部　松元コース
174,972201,鹿児島県鹿児島市宮之浦町4092-2,島津ゴルフ倶楽部
175,973101,鹿児島県霧島市霧島田口2703-20,高千穂カントリー倶楽部
176,974101,鹿児島県鹿児島市吉野町6769,南国カンツリークラブ
177,970501,鹿児島県曽於郡大崎町野方8519-2,大隅カントリークラブ
178,973201,鹿児島県南九州市知覧町郡８６３０,知覧カントリークラブ
179,971108,鹿児島県姶良市蒲生町久末2489-1,鹿児島高牧カントリークラブ
180,971103,鹿児島県霧島市横川町下ノ高松1023,かごしま空港36カントリークラブ
181,970201,鹿児島県出水市平和町279,出水ゴルフクラブ
182,971501,鹿児島県熊毛郡中種子町増田2810,コスモリゾート種子島ゴルフクラブ
183,971102,鹿児島県鹿屋市上高隈町1337,鹿児島鹿屋カントリークラブ（旧：ジェイズ鹿屋）
184,971104,鹿児島県姶良市加治木町小山田5732,鹿児島国際ゴルフ倶楽部
185,976206,鹿児島県霧島市溝辺町有川963-11,溝辺カントリークラブ
186,971103&cd=2&hl=ja&ct=clnk&gl=jp,鹿児島県霧島市横川町下ノ高松1023,かごしま空港36カントリークラブ
187,977301,鹿児島県日置市吹上町湯之浦393,湯の浦カントリー倶楽部
188,971203,鹿児島県鹿児島市喜入一倉町11617-1,喜入カントリークラブ
189,976201,鹿児島県日置市伊集院町郡549,南九州カントリークラブ
190,971201,鹿児島県霧島市牧園町高千穂3311,霧島ゴルフクラブ
191,430503,山梨県上野原市野田尻3085,オリムピックカントリークラブ
192,431501,山梨県笛吹市御坂町下黒駒3193,甲府国際カントリークラブ
193,438401,山梨県上野原市棡原5000,レイク相模カントリークラブ
194,431502,山梨県北杜市小淵沢町10060-163,小淵沢カントリークラブ
195,435305,山梨県南都留郡鳴沢村字富士山8545-6,富士レイクサイドカントリー倶楽部
196,432101,山梨県上野原市犬目525,サンメンバーズカントリークラブ
197,431103,山梨県韮崎市穂坂町上今井1849,カントリークラブ・グリーンバレイ
198,431103&cd=2&hl=ja&ct=clnk&gl=jp,山梨県韮崎市穂坂町上今井1849,カントリークラブ・グリーンバレイ
199,432102,山梨県笛吹市境川町小黒坂2266,境川カントリー倶楽部
200,435306,山梨県南巨摩郡南部町万沢7483,富士ロイヤルカントリークラブ
201,435302,山梨県南都留郡鳴沢村7328－41,フォレスト鳴沢ゴルフ＆カントリークラブ
202,436201,山梨県都留市戸沢1353,都ゴルフ倶楽部
203,430101,山梨県上野原市秋山6275,桜ヒルズゴルフクラブ（旧秋山カントリークラブ）
204,431106,山梨県笛吹市春日居町国府759,春日居ゴルフ倶楽部
205,433101,山梨県北杜市須玉町江草3072,シャトレーゼヴィンテージゴルフ倶楽部
206,431101,山梨県北杜市武川町黒沢2149-8,甲斐駒カントリークラブ
207,435301,山梨県南巨摩郡身延町西島3525,富士川カントリークラブ
208,433201,山梨県都留市大幡舟井沢3036,中央都留カントリー倶楽部
209,433301,山梨県都留市法能天神山1452,都留カントリー倶楽部
210,436201&cd=1&hl=ja&ct=clnk&gl=jp,山梨県都留市戸沢1353,都ゴルフ倶楽部
211,435201,山梨県上野原市上野原6887,上野原カントリークラブ
212,431201,山梨県北杜市長坂町中島4402,北の杜カントリー倶楽部
213,435306&cd=5&hl=ja&ct=clnk&gl=jp,山梨県南巨摩郡南部町万沢7483,富士ロイヤルカントリークラブ
214,431105,山梨県甲斐市団子新居1927-4,甲斐ヒルズカントリー倶楽部
215,370101,神奈川県厚木市下荻野1920番地,厚木国際カントリー倶楽部
216,370503,神奈川県小田原市根府川667,小田原城カントリー倶楽部
217,371102,神奈川県鎌倉市今泉5-1026,鎌倉カントリークラブ
218,375302,神奈川県藤沢市大庭2320,芙蓉カントリー倶楽部
219,375107,神奈川県秦野市寺山1450,東京カントリー倶楽部
220,370502,神奈川県足柄上郡松田町寄321,小田原ゴルフ倶楽部 松田コース
221,372202,神奈川県茅ヶ崎市中島1567,湘南シーサイドカントリー倶楽部
222,375108,神奈川県三浦郡葉山町木古庭1043－1,葉山国際カンツリー倶楽部
223,373103,神奈川県足柄下郡箱根町仙石原1246,大箱根カントリークラブ
224,373501,神奈川県愛甲郡愛川町三増2607,東名厚木カントリー倶楽部
225,370101&cd=5&hl=ja&ct=clnk&gl=jp,神奈川県厚木市下荻野1920番地,厚木国際カントリー倶楽部
226,372201,神奈川県茅ヶ崎市赤羽根4123,湘南カントリークラブ
227,375108&cd=1&hl=ja&ct=clnk&gl=jp,神奈川県三浦郡葉山町木古庭1043－1,葉山国際カンツリー倶楽部
228,377301,神奈川県足柄下郡湯河原町吉浜2020,一般社団法人　湯河原カンツリー倶楽部
229,370504,神奈川県足柄下郡箱根町湯本390-37,小田原湯本カントリークラブ
230,350502,千葉県野田市瀬戸548,クリアビューゴルフクラブ＆ホテル
231,350203,千葉県市原市馬立3022-13,市原京急カントリークラブ
232,351202,千葉県市原市新巻377,キングフィールズゴルフクラブ
233,350105,千葉県君津市大野台765-2,ゴールド木更津カントリークラブ
234,351104,千葉県君津市柳城856-2,上総モナークカントリークラブ
235,354102,千葉県印西市大森7,アコーディア・ゴルフ習志野カントリークラブ
236,351502,千葉県香取郡多古町大門659,ゴルフ倶楽部成田ハイツリー
237,351113,千葉県香取市織幡1177,香取カントリークラブ
238,351109,千葉県市原市月出81番地,加茂ゴルフ倶楽部（千葉県）
239,352301,千葉県成田市幡谷941-1,スカイウェイカントリークラブ
240,350202,千葉県長生郡一宮町東浪見3166,一の宮カントリー倶楽部
241,352102,千葉県木更津市茅野七曲905,ザ・カントリークラブ・ジャパン
242,352103,千葉県香取市多田89,佐原カントリークラブ
243,350101,千葉県市原市立野１６５－１,姉ヶ崎カントリー倶楽部
244,351111,千葉県袖ケ浦市大竹265番地,カメリアヒルズカントリークラブ
245,350103,千葉県長生郡長南町竹林10,アバイディングクラブゴルフソサエティ
246,350208,千葉県山武郡芝山町境字五丈201,イーグルレイクゴルフクラブ
247,351401,千葉県千葉市若葉区多部田町802,京葉カントリー倶楽部
248,351204,千葉県山武郡芝山町山田1281,京カントリークラブ
249,350205,千葉県南房総市平塚乙2-404,コスモクラシッククラブ
250,612101,滋賀県甲賀市信楽町牧1782-2,ザ・カントリークラブ
251,352101,千葉県佐倉市飯田1000,佐倉カントリー倶楽部
252,351201,千葉県袖ケ浦市下宮田216,木更津ゴルフクラブ
253,351306,千葉県君津市東猪原12番地,新君津ベルグリーンカントリー倶楽部
254,350101&cd=5&hl=ja&ct=clnk&gl=jp,千葉県市原市立野１６５－１,姉ヶ崎カントリー倶楽部
255,352203,千葉県山武郡芝山町大台2176,芝山ゴルフ倶楽部
256,351112,千葉県鴨川市和泉2607,鴨川カントリークラブ
257,351402,千葉県市原市大桶字白畑956-1,源氏山ゴルフクラブ
258,350504,千葉県香取市苅毛893,オーク・ヒルズカントリークラブ
259,350202&cd=5&hl=ja&ct=clnk&gl=jp,千葉県長生郡一宮町東浪見3166,一の宮カントリー倶楽部
260,351303,千葉県香取市沢442,グレンオークスカントリークラブ
261,351114,千葉県木更津市真里谷4345－3,アクアラインゴルフクラブ
262,553501,石川県羽咋市柳田町8-8,朱鷺の台カントリークラブ
263,551501,石川県小松市里川町1番地,ゴルフクラブ　ツインフィールズ
264,559101,石川県七尾市直津町子部1-2,チェリーゴルフグループ・和倉ゴルフ倶楽部
265,551502,石川県小松市木場町セ-1,小松カントリークラブ
266,553101,石川県加賀市小坂町ト甲7-2,山代ゴルフ倶楽部
267,551109,石川県加賀市熊坂町辰19-5,加賀セントラルゴルフ倶楽部
268,551503,石川県小松市菩提町井-1番地,小松パブリック
269,553101&cd=2&hl=ja&ct=clnk&gl=jp,石川県加賀市小坂町ト甲7-2,山代ゴルフ倶楽部
270,554503,石川県七尾市能登島半浦7号1番地,能登島ゴルフアンドカントリークラブ
271,551104,石川県加賀市永井町79-1（山代山中ゴルフ場）,片山津ゴルフ倶楽部　西コース
272,551501&cd=3&hl=ja&ct=clnk&gl=jp,石川県小松市里川町1番地,ゴルフクラブ　ツインフィールズ
273,553501&cd=2&hl=ja&ct=clnk&gl=jp,石川県羽咋市柳田町8-8,朱鷺の台カントリークラブ
274,735101,岡山県高梁市松原町神原2246,パインツリーゴルフクラブ
275,730102,岡山県赤磐市坂辺1366,赤坂カントリークラブ
276,731303,岡山県岡山市北区建部町吉田713-2,グレート岡山ゴルフ倶楽部
277,730201,岡山県井原市野上町438-6,井原ゴルフ倶楽部
278,736202,岡山県倉敷市水島川崎通1-19,水島ゴルフリンクス
279,730504,岡山県倉敷市中庄2769－2,岡山ゴルフ倶楽部
280,732401,岡山県玉野市滝1640-1,瀬戸大橋カントリークラブ
281,730508,岡山県岡山市北区石妻890,岡山金陵カントリークラブ
282,730510,岡山県井原市門田町字玉之井5364番地,岡山西ゴルフ倶楽部
283,730103,岡山県赤磐市東軽部1483-7,赤坂レイクサイドカントリークラブ
284,731301,岡山県津山市桑下1680,久米カントリークラブ
285,732201,岡山県岡山市北区長野622-78,新岡山ゴルフクラブ
286,732402,岡山県笠岡市鋼管町19-2,JFE瀬戸内海ゴルフ倶楽部
287,732102,岡山県赤磐市平山428,山陽ゴルフ倶楽部
288,733501,岡山県玉野市下山坂1345,東児が丘マリンヒルズゴルフクラブ
289,731101,岡山県笠岡市尾坂字北山1361-3,笠岡カントリー倶楽部
290,733101,岡山県玉野市宇野6-1-1,玉野ゴルフ倶楽部
291,731201,岡山県総社市新本2800-1,吉備カントリークラブ
292,735202,岡山県真庭市下中津井3933,備中高原北房カントリー倶楽部
293,730506,岡山県岡山市北区御津矢知８６５－７,岡山御津カントリークラブ
294,731203,岡山県総社市奥坂666,鬼ノ城ゴルフ倶楽部
295,730509,岡山県岡山市北区菅野３３９７－２９,岡山空港ゴルフコース
296,730511,岡山県岡山市北区御津中山361,岡山北ゴルフ倶楽部
297,733102,岡山県岡山市北区建部町中田1046-1,たけべの森ゴルフ倶楽部
298,730502,岡山県岡山市北区田益４８３－１,岡山カントリークラブ桃の郷コース
299,730503,岡山県総社市西阿曾1800,岡山国際ゴルフ倶楽部
300,739101,岡山県倉敷市福江701,鷲羽ゴルフ倶楽部
301,731302,岡山県倉敷市二子1943,倉敷カントリー倶楽部
302,730512,岡山県苫田郡鏡野町奥津677-1,奥津ゴルフ倶楽部
303,732104,岡山県久米郡美咲町重藤37番地,ザ・オークレットゴルフクラブ
304,738102,岡山県真庭市上山711,Blue Resortランドマークゴルフ倶楽部（ﾗﾝﾄﾞﾏｰｸGC）
305,737301,岡山県美作市中山918,湯郷石橋ゴルフ倶楽部
306,340504,埼玉県深谷市山崎600,岡部チサンカントリークラブ
307,343101,埼玉県東松山市高坂1916-1,高坂カントリークラブ
308,344201,埼玉県入間郡越生町大字大谷138,日本カントリークラブ
309,341505,埼玉県児玉郡神川町渡瀬1492-1,こだま神川カントリークラブ
310,340201,埼玉県入間郡越生町如意1159-1,入間カントリー倶楽部
311,345104,埼玉県飯能市久須美292,飯能グリーンカントリークラブ
312,345103,埼玉県飯能市下直竹字郷戸415-1,飯能パークカントリークラブ
313,345105,埼玉県飯能市小岩井350,飯能くすの樹カントリー倶楽部
314,346305,埼玉県比企郡ときがわ町西平2042,さいたま梨花カントリークラブ
315,341203,埼玉県東松山市大字神戸1875,清澄ゴルフ倶楽部
316,340509,埼玉県児玉郡美里町大字広木2461-1,オリムピック・カントリークラブレイクつぶらだコース
317,340504&cd=5&hl=ja&ct=clnk&gl=jp,埼玉県深谷市山崎600,岡部チサンカントリークラブ
318,342103,埼玉県入間郡毛呂山町大字葛貫1200,さいたまゴルフクラブ（埼玉ゴルフクラブ）
319,345401,埼玉県大里郡寄居町大字鉢形3212,平成倶楽部鉢形城コース
320,341202,埼玉県本庄市児玉町塩谷1000,北武蔵カントリークラブ
321,342202,埼玉県大里郡寄居町大字牟礼1132,森林公園ゴルフ倶楽部
322,345101,埼玉県比企郡鳩山町大字大橋1186-2,鳩山カントリークラブ
323,341503,埼玉県本庄市児玉町入浅見1060,こだまゴルフクラブ
324,343101&cd=5&hl=ja&ct=clnk&gl=jp,埼玉県東松山市高坂1916-1,高坂カントリークラブ
325,342105,埼玉県秩父市品沢坊ヶ入1641,彩の森カントリークラブ・ホテル秩父
326,343202,埼玉県秩父郡皆野町三沢4633-1,秩父国際カントリークラブ
327,343103,埼玉県比企郡ときがわ町大字玉川3966-3,玉川カントリークラブ
328,340302,埼玉県入間郡越生町津久根830,ＪＧＭおごせゴルフクラブ
329,340301,埼玉県さいたま市桜区新開3-13-1,浦和ゴルフ倶楽部
330,343501,埼玉県狭山市柏原1984,東京ゴルフ倶楽部
331,344101,埼玉県大里郡寄居町金尾428,長瀞カントリークラブ
332,341302,埼玉県熊谷市石原1431,熊谷ゴルフクラブ
333,341502,埼玉県鴻巣市関新田2123,鴻巣カントリークラブ
334,340505,埼玉県比企郡小川町小川1619,小川カントリークラブ
335,612101&cd=1&hl=ja&ct=clnk&gl=jp,滋賀県甲賀市信楽町牧1782-2,ザ・カントリークラブ
336,560401,福井県あわら市指中75-1,越前カントリークラブ
337,565303,福井県福井市燈豊町42-53,フォーレスト福井ゴルフクラブ
338,563101,福井県越前市勝蓮花町62-1-1,越前武生カントリークラブ
339,565301,福井県坂井市丸岡町野中山王60,フクイカントリークラブ
340,564201,福井県福井市上天下町1－1,ゴールド福井カントリークラブ
341,743201,広島県山県郡北広島町寺原,千代田ゴルフ倶楽部（旧千代田OGMGC）
342,741401,広島県廿日市市玖島235,芸南カントリークラブ
343,742203,広島県福山市新市町大字戸手3103-1,新市クラシックゴルフクラブ
344,740502,広島県尾道市原田町梶山田1069,尾道うずしおカントリークラブ
